close,fwd_ret_open_1h,RSI,position,raw_return,position_change,transaction_cost,gross_return,net_return,gross_equity_curve,net_equity_curve
62316.0,-0.0080555555555554,53.4761640272562,0.0,-0.0080555555555554,0.0,0.0,-0.0,-0.0,1.0,1.0
61814.01,-0.0010678808897853,43.500930762140335,0.0,-0.0010678808897853,0.0,0.0,-0.0,-0.0,1.0,1.0
61748.0,-0.0089395607954912,39.91112156416123,0.0,-0.0089395607954912,0.0,0.0,-0.0,-0.0,1.0,1.0
61196.01,-0.0026800771292241,33.31755645581789,0.0,-0.0026800771292241,0.0,0.0,-0.0,-0.0,1.0,1.0
61031.98,-0.0100272004894481,34.27722527132404,0.0,-0.0100272004894481,0.0,0.0,-0.0,-0.0,1.0,1.0
60420.01,0.0079774895767146,29.43861638786491,0.0,0.0079774895767146,0.0,0.0,0.0,0.0,1.0,1.0
60902.01,-0.0017076612085544,36.70333545033768,0.0,-0.0017076612085544,0.0,0.0,-0.0,-0.0,1.0,1.0
60798.01,-0.0026645608959898,32.24113232088851,0.0,-0.0026645608959898,0.0,0.0,-0.0,-0.0,1.0,1.0
60636.02,-0.0032719831004711,32.160225825751894,0.0,-0.0032719831004711,0.0,0.0,-0.0,-0.0,1.0,1.0
60437.61,0.0060459041977338,28.877214348024978,0.0,0.0060459041977338,0.0,0.0,0.0,0.0,1.0,1.0
60803.02,0.0013004290412597,34.39724621637545,0.0,0.0013004290412597,0.0,0.0,0.0,0.0,1.0,1.0
60882.08,-0.0002757790141204,33.08263085124129,0.0,-0.0002757790141204,0.0,0.0,-0.0,-0.0,1.0,1.0
60865.29,9.857835229221124e-06,33.61810655124964,0.0,9.857835229221124e-06,0.0,0.0,0.0,0.0,1.0,1.0
60865.9,0.0012419106990795,34.741040682482705,0.0,0.0012419106990795,0.0,0.0,0.0,0.0,1.0,1.0
60941.48,0.003320890795563,36.78331375726984,0.0,0.003320890795563,0.0,0.0,0.0,0.0,1.0,1.0
61143.85,-0.0039881355217024,37.98165334477749,0.0,-0.0039881355217024,0.0,0.0,-0.0,-0.0,1.0,1.0
60900.0,-0.0013842362259054,36.95220121584592,0.0,-0.0013842362259054,0.0,0.0,-0.0,-0.0,1.0,1.0
60815.7,0.0019638017873999,35.653078737578554,0.0,0.0019638017873999,0.0,0.0,0.0,0.0,1.0,1.0
60935.15,0.00230441745108,38.94064773711149,0.0,0.00230441745108,0.0,0.0,0.0,0.0,1.0,1.0
61075.56,0.0030527759385261,42.25833096774313,0.0,0.0030527759385261,0.0,0.0,0.0,0.0,1.0,1.0
61262.0,-0.0048969989721199,43.635083245306284,0.0,-0.0048969989721199,0.0,0.0,-0.0,-0.0,1.0,1.0
60962.0,-0.0003608804893407,35.46168283705474,0.0,-0.0003608804893407,0.0,0.0,-0.0,-0.0,1.0,1.0
60940.01,-0.0056786994291599,39.53709423319092,0.0,-0.0056786994291599,0.0,0.0,-0.0,-0.0,1.0,1.0
