Close,RSI,signal,position,returns,strategy_returns
2462.8,63.51203501094159,0,0.0,-0.0019452099205704565,-0.0
2458.27,34.65577596265928,0,0.0,-0.0018393698229658417,-0.0
2465.32,53.58474927476179,0,0.0,0.002867870494290825,0.0
2464.46,48.919949174079285,0,0.0,-0.00034883909593896867,-0.0
2447.06,28.11127379209364,0,0.0,-0.007060370223091472,-0.0
2440.51,25.229960578186635,0,0.0,-0.0026766814054415278,-0.0
2455.24,38.94849785407707,0,0.0,0.0060356237016032654,0.0
2446.3,36.26373626373614,0,0.0,-0.0036411918997734105,-0.0
2444.5,37.990580847723606,0,0.0,-0.0007358050934064275,-0.0
2458.09,44.340065758572045,0,0.0,0.005559419104111285,0.0
2460.71,47.14307481334752,0,0.0,0.0010658682147519638,0.0
2465.01,67.08547496668619,0,0.0,0.0017474631305598454,0.0
2467.11,77.6622296173047,0,0.0,0.0008519235216084553,0.0
2468.91,69.4452347083929,0,0.0,0.0007295985991706555,0.0
2452.77,57.638724911451966,0,0.0,-0.006537297835887079,-0.0
2452.62,59.97542997542988,0,0.0,-6.115534681205848e-05,-0.0
2452.3,39.44586219467718,0,0.0,-0.0001304727189698207,-0.0
2521.11,82.25806451612928,0,0.0,0.02805937283366644,0.0
2542.15,84.94925697716583,0,0.0,0.008345530341793861,0.0
2531.44,77.03622762040862,0,0.0,-0.004212969336978567,-0.0
2528.37,74.72554890219567,0,0.0,-0.001212748475176273,-0.0
2535.78,87.22087705138556,0,0.0,0.0029307419404598356,0.0
2524.58,79.35704960835501,0,0.0,-0.004416786945239837,-0.0
2533.87,81.0081350262295,0,0.0,0.003679820009665047,0.0
2540.87,64.17096959265604,0,0.0,0.002762572665527374,0.0
2537.9,45.88576960309781,0,0.0,-0.0011688909704156147,-0.0
2555.2,70.39835164835137,0,0.0,0.006816659442846262,0.0
2568.99,79.45185614849179,0,0.0,0.005396837820914158,0.0
2622.59,87.69431176726005,0,0.0,0.02086423068988208,0.0
2635.47,97.45784473166155,0,0.0,0.004911175593592443,0.0
2620.3,85.21717871404161,0,0.0,-0.005756089046735302,-0.0
2627.03,85.18458020254856,0,0.0,0.0025684081975345663,0.0
2629.58,87.56761186690728,0,0.0,0.0009706779138418664,0.0
2620.51,78.69760084365979,0,0.0,-0.0034492200275327844,-0.0
2621.69,76.0426961850172,0,0.0,0.0004502940267352429,0.0
2616.98,44.63568559954075,0,0.0,-0.0017965510796471573,-0.0
2649.8,59.919700955282124,0,0.0,0.012541173413629592,0.0
2629.79,56.156740625405355,0,0.0,-0.007551513321760184,-0.0
2622.75,47.23442750064602,0,0.0,-0.002677019838085881,-0.0
2629.76,50.10997067448699,0,0.0,0.0026727671337336556,0.0
2627.4,54.58538533209092,0,0.0,-0.0008974202969093126,-0.0
2612.32,44.73772885544208,0,0.0,-0.005739514348785835,-0.0
2614.67,48.66735894773282,0,0.0,0.0008995835119740558,0.0
2594.99,12.729498164014757,1,0.0,-0.007526762459507452,-0.0
2608.7,34.31503792949576,0,1.0,0.005283257353592807,0.005283257353592807
2615.66,44.720774385703585,0,0.0,0.0026679955533408517,0.0
2617.36,39.97412677878398,0,0.0,0.000649931566029327,0.0
2609.94,36.95067264573999,0,0.0,-0.0028349176269217846,-0.0
2613.17,50.77202543142589,0,0.0,0.0012375763427512343,0.0
2586.2,32.13254675536595,0,0.0,-0.010320798111106533,-0.0
2602.51,54.92791612057689,0,0.0,0.006306550150800616,0.0
2671.18,73.80009142160586,0,0.0,0.02638606575959357,0.0
2568.01,39.52609135270594,0,0.0,-0.03862337992946918,-0.0
2573.45,40.50430344708265,0,0.0,0.0021183718131936313,0.0
2592.85,46.48628644269908,0,0.0,0.007538518331422939,0.0
2582.04,43.79311719902696,0,0.0,-0.0041691574907919415,-0.0
2592.97,51.44208239253611,0,0.0,0.004233087016467518,0.0
2592.11,47.62860269974458,0,0.0,-0.0003316660046200903,-0.0
2572.0,20.952436738519083,0,0.0,-0.007758158411487193,-0.0
2588.29,62.09446564885492,0,0.0,0.006333592534992105,0.0
