Close,SMA_short,SMA_long,signal,position,returns,strategy_returns
62843.48,62818.2,62167.0782,1,1.0,-0.00037873431477641883,-0.00037873431477641883
62809.99,62837.736,62170.278150000006,1,1.0,-0.0005329112900813726,-0.0005329112900813726
62830.0,62840.936,62174.0782,1,1.0,0.0003185798946951923,0.0003185798946951923
62700.99,62810.35,62178.52315,1,1.0,-0.00205331847843393,-0.00205331847843393
62561.33,62749.157999999996,62182.019850000004,1,1.0,-0.002227397047478763,-0.002227397047478763
62664.01,62713.264,62185.589850000004,1,1.0,0.0016412694551091178,0.0016412694551091178
62660.0,62683.266,62188.1425,1,1.0,-6.399207455765055e-05,-6.399207455765055e-05
62249.6,62567.186,62188.2705,1,1.0,-0.006549632939674477,-0.006549632939674477
62229.31,62472.85,62189.036100000005,1,1.0,-0.00032594586953171856,-0.00032594586953171856
62629.1,62486.403999999995,62191.424000000006,1,1.0,0.00642446461321855,0.00642446461321855
62515.59,62456.719999999994,62192.74195,1,1.0,-0.0018124162729465931,-0.0018124162729465931
62414.0,62407.52,62193.742750000005,1,1.0,-0.0016250346513565495,-0.0016250346513565495
62734.32,62504.464,62196.514350000005,1,1.0,0.005132181882270048,0.005132181882270048
62762.91,62611.183999999994,62198.81875,1,1.0,0.0004557314082627162,0.0004557314082627162
62895.11,62664.386,62202.52755,1,1.0,0.002106339556276149,0.002106339556276149
62837.99,62728.866,62205.73745,1,1.0,-0.0009081787121447693,-0.0009081787121447693
62870.02,62820.06999999999,62209.24925,1,1.0,0.0005097234968844955,0.0005097234968844955
62520.18,62777.24199999999,62212.05819999999,1,1.0,-0.005564496400669139,-0.005564496400669139
62631.83,62751.026,62215.137299999995,1,1.0,0.001785823393342767,0.001785823393342767
62614.0,62694.804000000004,62218.887299999995,1,1.0,-0.00028467953115851596,-0.00028467953115851596
64299.99,62987.204000000005,62231.14485,1,1.0,0.026926725652409944,0.026926725652409944
64137.99,63240.797999999995,62243.2179,1,1.0,-0.0025194405162426436,-0.0025194405162426436
63941.54,63525.06999999999,62253.6374,1,1.0,-0.0030629272916098405,-0.0030629272916098405
64095.99,63817.902,62263.919749999994,1,1.0,0.002415487646997505,0.002415487646997505
64620.87,64219.276,62276.7341,1,1.0,0.008188967827784666,0.008188967827784666
64427.99,64244.876000000004,62289.27405,1,1.0,-0.002984794231337462,-0.002984794231337462
64822.23,64381.724,62302.98015,1,1.0,0.0061190796112062795,0.0061190796112062795
64860.18,64565.452000000005,62317.45100000001,1,1.0,0.0005854473071968957,0.0005854473071968957
64920.06,64730.266,62332.657999999996,1,1.0,0.0009232166793247121,0.0009232166793247121
64868.05,64779.702000000005,62347.6081,1,1.0,-0.0008011391240241306,-0.0008011391240241306
65150.01,64924.10600000001,62363.66559999999,1,1.0,0.004346669893730448,0.004346669893730448
65922.0,65144.06,62383.46565,1,1.0,0.011849422586427849,0.011849422586427849
65870.0,65346.024,62403.0706,1,1.0,-0.0007888110190831243,-0.0007888110190831243
65703.99,65502.81000000001,62421.641500000005,1,1.0,-0.0025202671929557274,-0.0025202671929557274
65640.01,65657.202,62439.50965,1,1.0,-0.0009737612586391275,-0.0009737612586391275
65769.59,65781.118,62458.23845,1,1.0,0.001974100857083938,0.001974100857083938
65939.4,65784.598,62477.42585,1,1.0,0.0025818923304827823,0.0025818923304827823
65925.97,65795.792,62495.945700000004,1,1.0,-0.00020367185628000772,-0.00020367185628000772
65782.14,65811.42199999999,62513.567749999995,1,1.0,-0.002181689552690713,-0.002181689552690713
66454.0,65974.22,62532.25779999999,1,1.0,0.010213410509296361,0.010213410509296361
66083.99,66037.1,62549.077699999994,1,1.0,-0.005567911638125533,-0.005567911638125533
65929.99,66035.21800000001,62565.71765,1,1.0,-0.0023303677638109033,-0.0023303677638109033
65866.48,66023.31999999999,62582.09405,1,1.0,-0.0009632945492636935,-0.0009632945492636935
65759.99,66018.88999999998,62597.302200000006,1,1.0,-0.0016167555940440614,-0.0016167555940440614
65400.0,65808.09,62611.145300000004,1,1.0,-0.005474301319084884,-0.005474301319084884
65599.99,65711.29000000001,62626.04215000001,1,1.0,0.003057951070336573,0.003057951070336573
65363.24,65597.94,62641.343199999996,1,1.0,-0.0036089944525907747,-0.0036089944525907747
65564.98,65537.64,62656.07385,1,1.0,0.0030864443072282643,0.0030864443072282643
65638.74,65513.39,62670.168,1,1.0,0.0011249908106432116,0.0011249908106432116
65754.0,65584.19,62680.54809999999,1,1.0,0.0017559752061053757,0.0017559752061053757
65637.99,65591.79000000001,62689.64305,1,1.0,-0.001764303312345894,-0.001764303312345894
65679.94,65655.13,62699.8563,1,1.0,0.0006391115876642761,0.0006391115876642761
65399.69,65622.07200000001,62709.20220000001,1,1.0,-0.004266904019705309,-0.004266904019705309
65802.01,65654.726,62720.878950000006,1,1.0,0.006151711116673342,0.006151711116673342
67658.0,66035.526,62742.2689,1,1.0,0.028205673352531324,0.028205673352531324
65376.0,65983.128,62750.61890000001,1,1.0,-0.033728457832037595,-0.033728457832037595
66022.0,66051.54000000001,62763.06895000001,1,1.0,0.009881302006852666,0.009881302006852666
66868.2,66345.242,62779.636849999995,1,1.0,0.01281693980794274,0.01281693980794274
66808.01,66546.442,62797.622749999995,1,1.0,-0.0009001289103042209,-0.0009001289103042209
66901.15,66395.072,62817.67110000001,1,1.0,0.0013941442051634834,0.0013941442051634834
66970.18,66713.908,62836.84479999999,1,1.0,0.001031820828192087,0.001031820828192087
