close,fwd_ret_open_1h,SMA_s,SMA_l,position,raw_return,position_change,transaction_cost,gross_return,net_return,gross_equity_curve,net_equity_curve
2482.6,-0.0096592282284702,2447.8713333333335,2406.9258,1.0,-0.0096592282284702,0.0,0.0,-0.0096592282284702,-0.0096592282284702,0.9910673255992094,0.9907164765245282
2458.62,-0.0038598888807541,2449.3706666666667,2407.6758,1.0,-0.0038598888807541,0.0,0.0,-0.0038598888807541,-0.0038598888807541,0.9872419158490503,0.9868924210128114
2449.13,0.0109059135284774,2450.4990000000003,2408.276,1.0,0.0109059135284774,0.0,0.0,0.0109059135284774,0.0109059135284774,0.9980086908149884,0.9976553844182869
2475.84,-0.0041359700142175,2452.4583333333335,2409.3878,1.0,-0.0041359700142175,0.0,0.0,-0.0041359700142175,-0.0041359700142175,0.9938809567958492,0.9935291116638103
2465.59,0.0040923101881895,2454.1069999999995,2410.6685,1.0,0.0040923101881895,0.0,0.0,0.0040923101881895,0.0040923101881895,0.9979482259611925,0.997594940969735
2475.69,0.0092176322560579,2456.0506666666665,2411.8977,1.0,0.0092176322560579,0.0,0.0,0.0092176322560579,0.0092176322560579,1.0071469457186881,1.0067904042760978
2498.52,-0.0097137894184935,2458.635,2413.1971,1.0,-0.0097137894184935,0.0,0.0,-0.0097137894184935,-0.0097137894184935,0.9973637323744978,0.9970106543003998
2474.23,0.0017217408173824,2460.375666666667,2414.416,1.0,0.0017217408173824,0.0,0.0,0.0017217408173824,0.0017217408173824,0.9990809342223038,0.998727248239274
2478.5,-0.0008109743796652,2462.324333333333,2415.6775,1.0,-0.0008109743796652,0.0,0.0,-0.0008109743796652,-0.0008109743796652,0.9982707051814376,0.9979173060286785
2476.49,-0.0207632576751771,2463.9863333333333,2416.9694999999997,1.0,-0.0207632576751771,0.0,0.0,-0.0207632576751771,-0.0207632576751771,0.9775433533001747,0.9771972918650865
2425.07,0.0084739821943282,2463.841333333333,2418.0447,1.0,0.0084739821943282,0.0,0.0,0.0084739821943282,0.0084739821943282,0.9858270382702243,0.985478044316697
2445.62,-0.0014761083079135,2464.326666666667,2419.095,1.0,-0.0014761083079135,0.0,0.0,-0.0014761083079135,-0.0014761083079135,0.9843718507888679,0.9840233719882149
2442.0,0.0052211088406681,2463.9633333333336,2420.2659999999996,1.0,0.0052211088406681,0.0,0.0,0.0052211088406681,0.0052211088406681,0.9895113633615266,0.9891610651151267
2454.77,-0.0155004969935962,2464.2349999999997,2421.3754,1.0,-0.0155004969935962,0.0,0.0,-0.0155004969935962,-0.0155004969935962,0.974173445448612,0.9738285769991272
2416.7,0.0024785762462189,2463.558666666667,2422.1009,1.0,0.0024785762462189,0.0,0.0,0.0024785762462189,0.0024785762462189,0.9765880086101981,0.9762422853779664
