Bundle,Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return,Scope,Strategy_Mode,Cost_Regime,Feature Type,Model
table10_feasible,candle,0.0262792601351402,0.6460727883587823,0.0963798363511871,0.0001983179147007,0.0263578945911526,0.5261100600600368,0.1185969203615542,0.000250406259337,eth,long_short,no_cost,,
table10_feasible,ohlc,0.0479820954689744,0.6229847827797327,0.0543763464390228,0.0002917070590151,0.0060989168033,0.4415591207835747,0.1145606545821581,4.760693555695678e-05,eth,long_short,no_cost,,
table10_feasible,candle,0.004755175351679,0.5849268662191752,0.1013502808610535,0.0002060745652899,0.0725702825010344,0.5550363523774401,0.0424793411974745,0.0012295172488687,xrp,long_only,with_cost,,
table10_feasible,ohlc,-0.00297283595529,0.6009666927321605,0.0360963051117802,-2.240394980321513e-05,0.1108996334708294,0.5755478932880265,0.0390983302548908,0.0015256245370907,xrp,long_only,with_cost,,
table10_feasible,candle,0.0246994515994607,0.5849268662191752,0.1013502808610535,0.0004503370171391,0.0932885122691103,0.5550363523774401,0.0424793411974745,0.0014981248672111,xrp,long_only,no_cost,,
table10_feasible,ohlc,0.0170936700474498,0.6009666927321605,0.0360963051117802,0.0002428600224523,0.1379321614345369,0.5755478932880265,0.0390983302548908,0.0018164575597234,xrp,long_only,no_cost,,
table10_feasible,candle,-0.0255440805248161,0.556830029853953,0.0431172132625573,-0.0004725546476176,-0.0309993963583296,0.5095611404558129,0.2595258602991147,-0.0003901848727783,xrp,short_only,with_cost,,
table10_feasible,ohlc,-0.0091426349186913,0.5774276353290559,0.0311874209300128,-0.0008487725646638,-0.0267931299487955,0.5037897927356063,0.3500145328173782,-0.0003171802821641,xrp,short_only,with_cost,,
table10_feasible,candle,-0.0057203362333233,0.556830029853953,0.0431172132625573,-0.0002079348116749,-0.0133420141125738,0.5095611404558129,0.2595258602991147,-0.000193002408672,xrp,short_only,no_cost,,
table10_feasible,ohlc,0.0120491184774207,0.5774276353290559,0.0311874209300128,-0.0005692473703163,-0.0128711967932567,0.5037897927356063,0.3500145328173782,-0.0001668731447203,xrp,short_only,no_cost,,
table10_feasible,candle,-0.0170136348416133,0.66973920944577,0.0332464453474731,-0.0002467732753006,-0.0244403737474566,0.5364925132557711,0.1500052458494771,-0.0002920061760309,xrp,long_short,with_cost,,
table10_feasible,ohlc,0.008177930657074,0.6820789774522049,0.0288791689669181,-0.0003236309067575,-0.0185080212408711,0.5521715732547019,0.1995420771877642,-0.0002276038103886,xrp,long_short,with_cost,,
table10_feasible,candle,0.0024979934438027,0.66973920944577,0.0332464453474731,1.491083175865283e-05,-0.007096418358778,0.5364925132557711,0.1500052458494771,-8.672908939001266e-05,xrp,long_short,no_cost,,
table10_feasible,ohlc,0.0310120889861332,0.6820789774522049,0.0288791689669181,-5.359692218607905e-05,-0.0041143287687673,0.5521715732547019,0.1995420771877642,-6.719785337117443e-05,xrp,long_short,no_cost,,
table10_feasible,candle,0.0709360960997431,0.5460993052844834,0.0963999692985021,0.0010466281388532,0.0304015802926365,0.542177684064612,0.1219400366461825,0.0004328209916011,sol,long_only,with_cost,,
table10_feasible,ohlc,0.0752411104781544,0.5647322766315104,0.0682329787568173,0.0010270252842149,-0.0020038285885875,0.5286591423655744,0.1208713647489894,4.376351665215999e-05,sol,long_only,with_cost,,
table10_feasible,candle,0.0901375859199691,0.5460993052844834,0.0963999692985021,0.0013029673599178,0.0509888182195941,0.542177684064612,0.1219400366461825,0.0006823852288671,sol,long_only,no_cost,,
table10_feasible,ohlc,0.0958974148815101,0.5647322766315104,0.0682329787568173,0.0012754187256942,0.0201498345543228,0.5286591423655744,0.1208713647489894,0.0002788590746179,sol,long_only,no_cost,,
