Asset,Model,Model Family,Feature Set,Strategy Mode,Cost Regime,Validation Precision,Validation Recall,Validation Sharpe,Test Sharpe,Test Precision,Test Recall,Test Avg Return,Threshold Feasible
BTC,SMA,Rule,rule_based,long_short,with_cost,0.5390107976314873,0.03805526485131121,0.0177355268649862,-0.005829349618067595,0.5223367697594502,0.027446731672083786,-3.715613989821005e-05,True
BTC,SMA,Rule,rule_based,short_only,no_cost,0.4970745357415416,0.3695158850226929,0.0006086636943295198,-0.012386916297738686,0.4923226907141116,0.3798420458819105,-6.661816037307711e-05,True
BTC,SMA,Rule,rule_based,short_only,with_cost,0.4970745357415416,0.3695158850226929,-2.9807427757554073e-05,-0.013098797757732521,0.4923226907141116,0.3798420458819105,-7.04568150160213e-05,True
BTC,XGBoost,ML,candle_extended,long_only,no_cost,0.5568181818181818,0.11407593123209168,0.053604024245229774,0.03501603537065477,0.5270440251572327,0.15074653714696887,0.0001607279970984543,True
BTC,XGBoost,ML,candle_raw,long_only,no_cost,0.5136540962288687,0.4244269340974212,0.0018461933601245167,0.03626822163087065,0.5220824802573852,0.3211009174311927,0.0002200728623516559,True
BTC,XGBoost,ML,ohlc_extended,long_only,no_cost,0.5435022026431718,0.17675501432664756,0.05073044911525039,0.04032863672978121,0.5372907153729072,0.19050188882892607,0.00017800233456354619,True
BTC,XGBoost,ML,ohlc_raw,long_only,no_cost,0.5269804822043628,0.08219914040114613,0.04342051192860018,0.002338096992407273,0.5101143359718557,0.10433531210649398,1.8993715361338067e-05,True
BTC,XGBoost,ML,candle_extended,long_only,with_cost,0.5568181818181818,0.11407593123209168,-0.003370455564056186,-0.025240621322352177,0.5270440251572327,0.15074653714696887,-0.00011597011610909279,True
BTC,XGBoost,ML,candle_raw,long_only,with_cost,0.5136540962288687,0.4244269340974212,-0.03486989082238215,0.001733392657517489,0.5220824802573852,0.3211009174311927,1.0523286452270118e-05,True
BTC,XGBoost,ML,ohlc_extended,long_only,with_cost,0.5435022026431718,0.17675501432664756,0.0005109517586815041,-0.014869094504773969,0.5372907153729072,0.19050188882892607,-6.563033920611382e-05,True
BTC,XGBoost,ML,ohlc_raw,long_only,with_cost,0.5269804822043628,0.08219914040114613,-0.008834701241879307,-0.024057483472530235,0.5101143359718557,0.10433531210649398,-0.00019556213336337604,True
BTC,XGBoost,ML,candle_extended,long_short,no_cost,0.5357976687848893,0.11480408229328923,0.037468693309632435,0.02057527784492381,0.5264378293854979,0.1751031123173501,0.00010244200954676939,True
BTC,XGBoost,ML,candle_raw,long_short,no_cost,0.5165968248085153,0.27966596262037696,0.005299639973474722,0.022482891868522578,0.50779820798308,0.2931574802632195,0.00012092705063532439,True
BTC,XGBoost,ML,ohlc_extended,long_short,no_cost,0.535904710129361,0.17744450427235375,0.044630968825820024,0.007976362174281566,0.5164962518975462,0.23356990017941148,3.580444233337223e-05,True
BTC,XGBoost,ML,ohlc_raw,long_short,no_cost,0.5239407384343946,0.10560734408953674,0.04020210160853415,0.00722739964065409,0.49790776172836765,0.17580915704690314,4.2879710013360545e-05,True
BTC,XGBoost,ML,candle_extended,long_short,with_cost,0.5357976687848893,0.11480408229328923,-0.01943405911905656,-0.043090145770789005,0.5264378293854979,0.1751031123173501,-0.000214769528914769,True
BTC,XGBoost,ML,candle_raw,long_short,with_cost,0.5165968248085153,0.27966596262037696,-0.04746697393000302,-0.03803174419790179,0.50779820798308,0.2931574802632195,-0.00020487582865592698,True
BTC,XGBoost,ML,ohlc_extended,long_short,with_cost,0.535904710129361,0.17744450427235375,-0.005171673164078079,-0.055688280106300184,0.5164962518975462,0.23356990017941148,-0.00025039862589432246,True
BTC,XGBoost,ML,ohlc_raw,long_short,with_cost,0.5239407384343946,0.10560734408953674,-0.011418592107136595,-0.03671530783258621,0.49790776172836765,0.17580915704690314,-0.00021798036700846227,True
BTC,XGBoost,ML,candle_extended,short_only,no_cost,0.5150136487716106,0.10551826994780016,0.025289115178792242,0.007406916855208995,0.5215666831928607,0.19506768032634897,3.937099310114768e-05,True
BTC,XGBoost,ML,candle_raw,short_only,no_cost,0.5173333333333333,0.14466815809097688,0.01626084795331386,0.000999276363558679,0.493815987933635,0.3035416280363434,4.70123759757957e-06,True
BTC,XGBoost,ML,ohlc_extended,short_only,no_cost,0.5286168521462639,0.12397464578672632,0.04664251596248023,-0.011690814019055248,0.5040953090096798,0.2510661969219358,-5.072908156443447e-05,True
BTC,XGBoost,ML,ohlc_raw,short_only,no_cost,0.5214446952595937,0.12919463087248323,0.04110184850850161,0.011065862062443584,0.483554933519944,0.2562581123678843,5.448582186626069e-05,True
BTC,XGBoost,ML,candle_extended,short_only,with_cost,0.5150136487716106,0.10551826994780016,-0.022296650724906615,-0.04324336187432938,0.5215666831928607,0.19506768032634897,-0.00022993986460832175,True
BTC,XGBoost,ML,candle_raw,short_only,with_cost,0.5173333333333333,0.14466815809097688,-0.037577323579791475,-0.050300321804174236,0.493815987933635,0.3035416280363434,-0.00023697297054721674,True
BTC,XGBoost,ML,ohlc_extended,short_only,with_cost,0.5286168521462639,0.12397464578672632,0.0041386841409489505,-0.06254782635682678,0.5040953090096798,0.2510661969219358,-0.0002718571530461917,True
BTC,XGBoost,ML,ohlc_raw,short_only,with_cost,0.5214446952595937,0.12919463087248323,-0.001826906190263129,-0.03433633204866382,0.483554933519944,0.2562581123678843,-0.00016913209275935156,True
