Asset,Model,Model Family,Input Type,Feature Type,Feature Set,Strategy Label,Cost Regime,Threshold Feasible,Feasibility Bucket,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Validation Trades,Validation Signal Ratio,Test Sharpe,Test Precision,Test Recall,Test Avg Return,Cumulative Return,Maximum Drawdown,Turnover,Number of Trades,Annualized Sharpe,Model Params
BTC,SMA,Rule,rule,rule,rule_based,long_short,no_cost,True,feasible,0.018082238652267883,0.5390107976314873,0.03805526485131121,0.0001268569022465567,76,0.07283735437115861,-0.005854309321756165,0.5223367697594502,0.027446731672083786,-1.7310779073467822e-05,-0.021714522587424234,-0.21548697281239304,66.0,66.0,-0.058783779753592495,"{""long_window"": 50, ""short_window"": 30}"
BTC,SMA,Rule,rule,rule,rule_based,long_short,with_cost,True,feasible,0.015162357132411177,0.5390107976314873,0.03805526485131121,0.00011010627252363481,76,0.07283735437115861,-0.00888286694766204,0.5223367697594502,0.027446731672083786,-3.715613989821005e-05,-0.04405944505596182,-0.2236883053734603,66.0,66.0,-0.19352015572271944,"{""long_window"": 50, ""short_window"": 30}"
BTC,SMA,Rule,rule,rule,rule_based,long,no_cost,True,feasible,0.025911699452974286,0.5325670498084292,0.07498651321704729,0.00016683947449862353,74,0.07182827263553802,-0.005854309321756165,0.5223367697594502,0.05489346334416757,-1.7310779073467822e-05,-0.021714522587424234,-0.21548697281239304,66.0,66.0,-0.058783779753592495,"{""long_window"": 50, ""short_window"": 30}"
BTC,SMA,Rule,rule,rule,rule_based,long,with_cost,True,feasible,0.02287046391380193,0.5325670498084292,0.07498651321704729,0.0001503005217527743,74,0.07182827263553802,-0.00888286694766204,0.5223367697594502,0.05489346334416757,-3.715613989821005e-05,-0.04405944505596182,-0.2236883053734603,66.0,66.0,-0.19352015572271944,"{""long_window"": 50, ""short_window"": 30}"
ETH,GRU,ML,ohlc,extended,ohlc_extended,short,no_cost,True,feasible,0.030652416883794296,0.6226415094339622,0.018422032005954596,0.00019081586281303849,240,0.014551111924590463,-0.3138056133513587,0.5217391304347826,0.0022392237357715993,-0.0013876851509307846,-0.03163976322515949,-0.04058565466878894,40.0,40.0,-1.322251262676672,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_extended/eth""}"
ETH,GRU,ML,ohlc,extended,ohlc_extended,short,with_cost,True,feasible,-0.015476178625368318,0.6226415094339622,0.018422032005954596,-7.333508058318786e-05,240,0.014551111924590463,-0.37949811412698153,0.5217391304347826,0.0022392237357715993,-0.0016920329770177408,-0.045115449529325335,-0.051733632865440526,40.0,40.0,-1.849373558583501,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_extended/eth""}"
ETH,Logistic Regression,ML,candle,extended,candle_extended,short,no_cost,True,feasible,0.013228464244115178,0.5866209262435678,0.06348617041024689,0.0001038207917347883,784,0.05324200913242009,-0.010400946712470984,0.5216938562998958,0.27962790697674417,-6.911049330657172e-05,-0.2733136682608537,-0.5387996111226883,2168.0,2168.0,-0.3637659987828361,"{""model_dir"": ""models/logistic_regression/candle_extended/eth""}"
ETH,Logistic Regression,ML,candle,extended,candle_extended,short,with_cost,True,feasible,-0.02261728978339993,0.5866209262435678,0.06348617041024689,-0.00013151368510912252,784,0.05324200913242009,-0.019125162759289424,0.5216938562998958,0.27962790697674417,-0.00020080087858945952,-0.6598449507869804,-0.7271607104907856,2168.0,2168.0,-1.7484893846877692,"{""model_dir"": ""models/logistic_regression/candle_extended/eth""}"
ETH,LightGBM,ML,candle,raw,candle_raw,long,no_cost,True,feasible,0.0008829639841740588,0.5105099260412612,0.4724423631123919,2.343028760238483e-05,5132,0.46922374429223745,0.019149709516226045,0.5212683681361175,0.36288585786073224,0.00016083510846628068,0.6255355761709505,-0.4551707983127158,4398.0,4398.0,1.0638025688045354,"{""model_dir"": ""models/lightgbm/candle_raw/eth"", ""tree_device"": ""cpu""}"
ETH,LightGBM,ML,candle,raw,candle_raw,long,with_cost,True,feasible,-0.018783559181683878,0.5105099260412612,0.4724423631123919,-0.0001513653527245906,5132,0.46922374429223745,-0.007563808827776496,0.5212683681361175,0.36288585786073224,-3.7579431363572283e-05,-0.6513648914965153,-0.6792795568233059,4398.0,4398.0,-1.559811997257169,"{""model_dir"": ""models/lightgbm/candle_raw/eth"", ""tree_device"": ""cpu""}"
ETH,XGBoost,ML,ohlc,extended,ohlc_extended,long,no_cost,True,feasible,-0.007592407078804319,0.541025641025641,0.19002161383285301,-3.147950268249361e-05,2629,0.1780821917808219,-0.00847033278470559,0.5209326974032856,0.17641780330222542,-4.076443726298731e-05,-0.1350047653793537,-0.4394700060837393,2448.0,2448.0,-0.18753705914913754,"{""model_dir"": ""models/xgboost/ohlc_extended/eth"", ""tree_device"": ""cpu""}"
ETH,XGBoost,ML,ohlc,extended,ohlc_extended,long,with_cost,True,feasible,-0.03207186429566843,0.541025641025641,0.19002161383285301,-0.00026750514370813466,2629,0.1780821917808219,-0.02739245142527939,0.5209326974032856,0.17641780330222542,-0.0002677914642900142,-0.6328387506382547,-0.704334250557124,2448.0,2448.0,-2.2755173474934938,"{""model_dir"": ""models/xgboost/ohlc_extended/eth"", ""tree_device"": ""cpu""}"
XRP,XGBoost,ML,ohlc,extended,ohlc_extended,long,no_cost,True,feasible,0.03931072314600632,0.5608695652173913,0.07051749271137027,0.0004193096066527719,1088,0.06301369863013699,0.036880726065441904,0.5207591933570581,0.079644412191582,0.0004906638086898728,0.40686455340708494,-0.21100544153160805,1276.0,1276.0,0.9735008259531173,"{""model_dir"": ""models/xgboost/ohlc_extended/xrp"", ""tree_device"": ""cpu""}"
XRP,XGBoost,ML,ohlc,extended,ohlc_extended,long,with_cost,True,feasible,0.00855280778492978,0.5608695652173913,0.07051749271137027,0.00014336757766726462,1088,0.06301369863013699,0.011356126776248308,0.5207591933570581,0.079644412191582,0.00022577650145381124,-0.09992203394802368,-0.34760171026558706,1276.0,1276.0,-0.0775921704323875,"{""model_dir"": ""models/xgboost/ohlc_extended/xrp"", ""tree_device"": ""cpu""}"
SOL,GRU,ML,candle,raw,candle_raw,long,no_cost,True,feasible,0.03486714326755752,0.5181940700808625,0.1405593127399013,0.0004686346004810129,1168,0.13581037796284434,0.005804162235209179,0.5207479508196722,0.36577905721482545,0.00012534959364468465,0.26043577543956054,-0.42517062269671346,1784.0,1784.0,0.6101091502289077,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/candle_raw/sol""}"
SOL,GRU,ML,candle,raw,candle_raw,long,with_cost,True,feasible,0.0195813214821772,0.5181940700808625,0.1405593127399013,0.00033089875142440923,1168,0.13581037796284434,-0.00172887886108627,0.5207479508196722,0.36577905721482545,4.538033134960275e-05,-0.32497361232462174,-0.5572405146667663,1784.0,1784.0,-0.16834312520951578,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/candle_raw/sol""}"
BTC,LightGBM,ML,candle,extended,candle_extended,long_short,no_cost,True,feasible,0.11200691631741315,0.5998555807716113,0.018477542632727148,0.000632421660748181,613,0.030684931506849315,0.0655105858049777,0.5199689625268155,0.03912749322566309,0.00026263520421070417,0.22107977719791738,-0.08288293861212415,1306.0,1304.0,1.5378304139548986,"{""model_dir"": ""models/lightgbm/candle_extended/btc"", ""tree_device"": ""cpu""}"
BTC,LightGBM,ML,candle,extended,candle_extended,long_short,with_cost,True,feasible,0.05067713107731523,0.5998555807716113,0.018477542632727148,0.0003115883274148479,613,0.030684931506849315,-0.008619005489983364,0.5199689625268155,0.03912749322566309,-2.829119172838211e-05,-0.22690859255921592,-0.2688304354231892,1306.0,1304.0,-1.860276875881907,"{""model_dir"": ""models/lightgbm/candle_extended/btc"", ""tree_device"": ""cpu""}"
ETH,RSI,Rule,rule,rule,rule_based,short,no_cost,True,feasible,-0.013073577465764478,0.5376499793131981,0.4828162734534646,-7.582043664895227e-05,1867,0.4417435803710134,-0.011451766808105007,0.5198342214328004,0.49059415161110076,-7.964274125356543e-05,-0.4128860252377329,-0.6257640519253348,1849.0,1849.0,-0.7127995959609867,"{""window"": 7}"
ETH,RSI,Rule,rule,rule,rule_based,short,with_cost,True,feasible,-0.019571790498915873,0.5376499793131981,0.4828162734534646,-0.00014344559179996593,1867,0.4417435803710134,-0.015953378208469742,0.5198342214328004,0.49059415161110076,-0.00014353656402838288,-0.6926758768641927,-0.7619528963861468,1849.0,1849.0,-1.8551254934479036,"{""window"": 7}"
BTC,XGBoost,ML,candle,extended,candle_extended,short,no_cost,True,feasible,0.024056719692829746,0.5150136487716106,0.10551826994780016,0.00014836538961262747,1753,0.10036529680365297,0.007862083577408181,0.5196775723091512,0.20322640459855368,5.543988801574805e-05,0.08977799528171904,-0.18179685638707066,3088.0,3088.0,0.42060561949859376,"{""model_dir"": ""models/xgboost/candle_extended/btc"", ""tree_device"": ""cpu""}"
BTC,XGBoost,ML,candle,extended,candle_extended,short,with_cost,True,feasible,-0.02327950160985192,0.5150136487716106,0.10551826994780016,-0.00013093397344469731,1753,0.10036529680365297,-0.031990179805849055,0.5196775723091512,0.20322640459855368,-0.00020079529453522393,-0.6302620949565034,-0.6534965285499545,3088.0,3088.0,-3.4630118819156257,"{""model_dir"": ""models/xgboost/candle_extended/btc"", ""tree_device"": ""cpu""}"
BTC,RSI,Rule,rule,rule,rule_based,short,no_cost,True,feasible,-0.01745216732120705,0.5304538216560509,0.4971087483678418,-0.00010354952519063616,1951,0.45910627798592707,-0.003078197658694318,0.5195596618832318,0.4905345211581292,-3.963943733634109e-06,-0.07371647527516112,-0.2959809117976393,1890.0,1890.0,-0.05373026315676967,"{""window"": 7}"
BTC,RSI,Rule,rule,rule,rule_based,short,with_cost,True,feasible,-0.023799884137366844,0.5304538216560509,0.4971087483678418,-0.00017154315576388456,1951,0.45910627798592707,-0.01396422711190465,0.5195596618832318,0.4905345211581292,-6.898261878769346e-05,-0.522038833677365,-0.5831152162364301,1890.0,1890.0,-1.8143790587925726,"{""window"": 7}"
XRP,XGBoost,ML,candle,extended,candle_extended,short,no_cost,True,feasible,-0.019267236037261423,0.5256849315068494,0.058188021228203185,-0.00017905053104088928,1008,0.05333333333333334,0.012073363560684695,0.5193351424694709,0.28357103167253195,0.00014610586814133814,0.34217310438923,-0.346681133753303,3539.0,3539.0,0.7380126434748812,"{""model_dir"": ""models/xgboost/candle_extended/xrp"", ""tree_device"": ""cpu""}"
XRP,XGBoost,ML,candle,extended,candle_extended,short,with_cost,True,feasible,-0.0373628446925592,0.5256849315068494,0.058188021228203185,-0.00048110532556143703,1008,0.05333333333333334,-0.009796841624434673,0.5193351424694709,0.28357103167253195,-6.403660132948941e-05,-0.6111187502494526,-0.6594374050928253,3539.0,3539.0,-1.3841262356947004,"{""model_dir"": ""models/xgboost/candle_extended/xrp"", ""tree_device"": ""cpu""}"
SOL,RSI,Rule,rule,rule,rule_based,long_short,no_cost,True,feasible,-0.006198942813248982,0.5216175855672001,0.4908211776786654,-5.0253218796411634e-05,2547,0.9294526181120351,0.002222981026091073,0.5186860342140067,0.49016362775485567,6.087024006367091e-05,0.2105147316615954,-0.5846471743100632,3607.0,2381.0,0.6012044808004515,"{""window"": 7}"
SOL,RSI,Rule,rule,rule,rule_based,long_short,with_cost,True,feasible,-0.008365541002626951,0.5216175855672001,0.4908211776786654,-0.00015706670812882725,2547,0.9294526181120351,-0.006133570632808429,0.5186860342140067,0.49016362775485567,-4.208092972566988e-05,-0.6575405819752026,-0.8043391181902695,3607.0,2381.0,-0.60919726023688,"{""window"": 7}"
BTC,GRU,ML,ohlc,raw,ohlc_raw,long_short,no_cost,True,feasible,0.02616100202092275,0.7552878965922445,0.46788455885291486,9.590424113857049e-05,242,0.934657270980141,0.07520112667556732,0.5183727034120735,0.035591998558298796,0.00035012896692706197,0.2928470267531207,-0.0701634222711639,114.0,114.0,1.690533491974855,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_raw/btc""}"
BTC,GRU,ML,ohlc,raw,ohlc_raw,long_short,with_cost,True,feasible,0.02421863068609755,0.7552878965922445,0.46788455885291486,9.165475518929017e-05,242,0.934657270980141,0.06870813485599658,0.5183727034120735,0.035591998558298796,0.0003239478645648572,0.24230046333393296,-0.07016342227116457,114.0,114.0,1.4390824570568428,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_raw/btc""}"
SOL,GRU,ML,ohlc,raw,ohlc_raw,long,no_cost,True,feasible,0.12722028218990725,0.5365853658536586,0.012063608115518187,0.0025581895922199504,108,0.011256520545437906,-0.02538352775773327,0.5177966101694915,0.10993163008276359,-0.000358000162807891,-0.41504350332805895,-0.4438525191443682,800.0,800.0,-0.7946233080997144,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_raw/sol""}"
SOL,GRU,ML,ohlc,raw,ohlc_raw,long,with_cost,True,feasible,0.11777838867797487,0.5365853658536586,0.012063608115518187,0.0024045310556345847,108,0.011256520545437906,-0.03005081358944487,0.5177966101694915,0.10993163008276359,-0.0004766442306045011,-0.5579867722522773,-0.5773976844725258,800.0,800.0,-1.320393330590578,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_raw/sol""}"
ETH,GRU,ML,ohlc,raw,ohlc_raw,long,no_cost,True,feasible,0.054821329515464506,0.5216216216216216,0.03482497293395886,0.0005994532144151408,232,0.0338610780635124,0.00508209764234118,0.5177508269018744,0.4219227313566936,8.713253300737382e-05,0.21589802523982438,-0.45280467652168765,1247.0,1247.0,0.5608148127653597,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_raw/eth""}"
ETH,GRU,ML,ohlc,raw,ohlc_raw,long,with_cost,True,feasible,0.042794980307873785,0.5216216216216216,0.03482497293395886,0.0004897234846854109,232,0.0338610780635124,-0.0005341235008234472,0.5177508269018744,0.4219227313566936,3.8973767847506106e-05,-0.21419124366886189,-0.5035573635562435,1247.0,1247.0,-0.05861238877171174,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_raw/eth""}"
BTC,XGBoost,ML,ohlc,extended,ohlc_extended,long_short,no_cost,True,feasible,0.06334175202276157,0.535904710129361,0.17744450427235375,0.00022329734188467212,4301,0.3324200913242009,0.009596758538011048,0.5176416555599582,0.224976648355268,4.9369738078967804e-05,0.2054309467870521,-0.3044713249922357,5799.0,5204.0,0.6774017044301993,"{""model_dir"": ""models/xgboost/ohlc_extended/btc"", ""tree_device"": ""cpu""}"
BTC,XGBoost,ML,ohlc,extended,ohlc_extended,long_short,with_cost,True,feasible,-0.007167923860897094,0.535904710129361,0.17744450427235375,-2.5933427346097153e-05,4301,0.3324200913242009,-0.030098609186002986,0.5176416555599582,0.224976648355268,-0.00020761555603867924,-0.8416960907409027,-0.8487540408680412,5799.0,5204.0,-5.159571441267086,"{""model_dir"": ""models/xgboost/ohlc_extended/btc"", ""tree_device"": ""cpu""}"
XRP,RSI,Rule,rule,rule,rule_based,short,no_cost,True,feasible,-0.006118738260037335,0.5265858208955224,0.4284629981024668,-1.9502851766339786e-05,1352,0.3920994879297732,-0.014885125316056754,0.5174328225627359,0.43220181784455575,-0.0002151740376099841,-0.7047776333214418,-0.8010035387356633,1274.0,1275.0,-1.2288563995000583,"{""window"": 14}"
XRP,RSI,Rule,rule,rule,rule_based,short,with_cost,True,feasible,-0.010242096012952909,0.5265858208955224,0.4284629981024668,-7.468009057230989e-05,1352,0.3920994879297732,-0.016133824657957874,0.5174328225627359,0.43220181784455575,-0.0002647632003903527,-0.8111352915119516,-0.8586149158200082,1274.0,1275.0,-1.7951694345979603,"{""window"": 14}"
ETH,XGBoost,ML,candle,raw,candle_raw,long,no_cost,True,feasible,0.003510582282534186,0.5101449275362319,0.06340057636887608,4.761650095913553e-05,1211,0.06301369863013699,0.03559902132358375,0.517353579175705,0.08560660445082556,0.0003539901901241748,0.32472157741669494,-0.16107960968209412,1582.0,1582.0,0.9715853196424558,"{""model_dir"": ""models/xgboost/candle_raw/eth"", ""tree_device"": ""cpu""}"
ETH,XGBoost,ML,candle,raw,candle_raw,long,with_cost,True,feasible,-0.037347052529377534,0.5101449275362319,0.06340057636887608,-0.0002597748033886905,1211,0.06301369863013699,0.0004785104801937837,0.517353579175705,0.08560660445082556,5.371904044955443e-05,-0.23855848884543818,-0.36435960947036705,1582.0,1582.0,-0.6765519360220166,"{""model_dir"": ""models/xgboost/candle_raw/eth"", ""tree_device"": ""cpu""}"
ETH,GRU,ML,ohlc,raw,ohlc_raw,long_short,no_cost,True,feasible,0.09782262354538188,0.5976586568083795,0.026970482334917296,0.0006553342348938896,340,0.05005948567767914,0.0445393966775909,0.5171929364334236,0.07392987621733481,0.00038082767390831417,0.6807349196325532,-0.1906207247654268,948.0,948.0,1.3753039516634045,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_raw/eth""}"
ETH,GRU,ML,ohlc,raw,ohlc_raw,long_short,with_cost,True,feasible,0.07821419960693961,0.5976586568083795,0.026970482334917296,0.0005465590977823723,340,0.05005948567767914,0.027753346623968018,0.5171929364334236,0.07392987621733481,0.0002745496470024847,0.2062475817309668,-0.20716937180861683,948.0,948.0,0.6080485627567113,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_raw/eth""}"
SOL,Logistic Regression,ML,ohlc,extended,ohlc_extended,long_short,no_cost,True,feasible,0.12205893032464,0.6049465240641712,0.021998866720487068,0.0014761987385498853,570,0.038264840182648405,0.027256116257660355,0.5171232876712328,0.04269614831342834,0.000444373855889396,0.35212225894810323,-0.3115826671659664,978.0,978.0,0.8168579458524647,"{""model_dir"": ""models/logistic_regression/ohlc_extended/sol""}"
SOL,Logistic Regression,ML,ohlc,extended,ohlc_extended,long_short,with_cost,True,feasible,0.09536973210492859,0.6049465240641712,0.021998866720487068,0.0012381319127742288,570,0.038264840182648405,0.010794234274805635,0.5171232876712328,0.04269614831342834,0.0002520704851028794,-0.03981644192937206,-0.36750547707870773,978.0,978.0,0.10987611986506589,"{""model_dir"": ""models/logistic_regression/ohlc_extended/sol""}"
BTC,LightGBM,ML,candle,raw,candle_raw,long,no_cost,True,feasible,0.07923849966396072,0.5319940476190477,0.12804441260744986,0.0003199920159451587,2062,0.12273972602739726,0.001471638465327753,0.5165837479270315,0.11207051627990645,2.2056103441335047e-05,0.009467203595332485,-0.27526256204166255,2005.0,2005.0,0.12846697472723112,"{""model_dir"": ""models/lightgbm/candle_raw/btc"", ""tree_device"": ""cpu""}"
BTC,LightGBM,ML,candle,raw,candle_raw,long,with_cost,True,feasible,0.008503827156068407,0.5319940476190477,0.12804441260744986,5.1502432611825434e-05,2062,0.12273972602739726,-0.044991008368287906,0.5165837479270315,0.11207051627990645,-0.0002690301320478855,-0.49964692037468816,-0.5411341288933154,2005.0,2005.0,-3.252867692840291,"{""model_dir"": ""models/lightgbm/candle_raw/btc"", ""tree_device"": ""cpu""}"
SOL,GRU,ML,candle,extended,candle_extended,short,no_cost,True,feasible,-0.008130446552394298,0.5246478873239436,0.028002255215185116,-3.319785885550751e-05,238,0.025990665324425736,-0.08856000081843038,0.5163398692810458,0.014827327327327328,-0.0006140041217188099,-0.09295172873544211,-0.12477177399791983,150.0,150.0,-0.9904551136528575,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/candle_extended/sol""}"
SOL,GRU,ML,candle,extended,candle_extended,short,with_cost,True,feasible,-0.023815444869838345,0.5246478873239436,0.028002255215185116,-0.0001798527884329722,238,0.025990665324425736,-0.11091360609416513,0.5163398692810458,0.014827327327327328,-0.0007855727491697901,-0.13936727674343485,-0.15460432013027103,150.0,150.0,-1.5384372741465167,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/candle_extended/sol""}"
ETH,GRU,ML,candle,raw,candle_raw,long,no_cost,True,feasible,0.026926048859179316,0.5361842105263158,0.029411764705882353,0.0003130844154504433,414,0.02782099386839938,0.0010024220369878544,0.5155038759689923,0.04779874213836478,7.27544627956236e-05,0.005737983171431926,-0.2757836663258042,662.0,662.0,0.13349955447926876,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/candle_raw/eth""}"
ETH,GRU,ML,candle,raw,candle_raw,long,with_cost,True,feasible,0.0022954003695371643,0.5361842105263158,0.029411764705882353,7.476204702939085e-05,414,0.02782099386839938,-0.018220005110256624,0.5155038759689923,0.04779874213836478,-0.00015176104108034536,-0.20230389248045288,-0.38156776768736544,662.0,662.0,-0.6901018853471973,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/candle_raw/eth""}"
BTC,Logistic Regression,ML,candle,raw,candle_raw,short,no_cost,True,feasible,0.07907480488841159,0.5172413793103449,0.016778523489932886,0.0005531110332469022,326,0.01589041095890411,0.04264076526529855,0.514480761274307,0.46115334693120713,0.00011923108830928619,0.726844274995732,-0.09717376295235669,3214.0,3214.0,2.1019619823879254,"{""model_dir"": ""models/logistic_regression/candle_raw/btc""}"
BTC,Logistic Regression,ML,candle,raw,candle_raw,short,with_cost,True,feasible,0.029159296236499318,0.5172413793103449,0.016778523489932886,0.00022523747002851165,326,0.01589041095890411,-0.0009396776080451872,0.514480761274307,0.46115334693120713,2.8781714702295145e-06,-0.43937424475451503,-0.4464173816331376,3214.0,3214.0,-1.9975639118333144,"{""model_dir"": ""models/logistic_regression/candle_raw/btc""}"
BTC,XGBoost,ML,candle,raw,candle_raw,long,no_cost,True,feasible,-0.0007106937725873153,0.5136540962288687,0.4244269340974212,9.448285110984353e-06,4956,0.4213698630136986,0.028778634063712016,0.5142405063291139,0.3507825148407987,0.00014448961515633956,0.6251984705550766,-0.2900715390385593,4278.0,4278.0,1.388813315544109,"{""model_dir"": ""models/xgboost/candle_raw/btc"", ""tree_device"": ""cpu""}"
BTC,XGBoost,ML,candle,raw,candle_raw,long,with_cost,True,feasible,-0.024850453413634278,0.5136540962288687,0.4244269340974212,-0.00017852310630644082,4956,0.4213698630136986,-0.01063798499225608,0.5142405063291139,0.3507825148407987,-5.293918231201484e-05,-0.6364852596713871,-0.7083353051496797,4278.0,4278.0,-2.402329057757155,"{""model_dir"": ""models/xgboost/candle_raw/btc"", ""tree_device"": ""cpu""}"
ETH,XGBoost,ML,ohlc,raw,ohlc_raw,long_short,no_cost,True,feasible,-0.00018206561691080724,0.5201267482517482,0.06963461441756733,1.708147556172415e-05,2114,0.13525114155251142,0.012612332849088085,0.5141592920353982,0.14101328903654484,9.966310949999471e-05,0.2586217935938684,-0.42392176360005296,3874.0,3716.0,0.7178578133746104,"{""model_dir"": ""models/xgboost/ohlc_raw/eth"", ""tree_device"": ""cpu""}"
ETH,XGBoost,ML,ohlc,raw,ohlc_raw,long_short,with_cost,True,feasible,-0.03732707971373764,0.5201267482517482,0.06963461441756733,-0.0002558759856131577,2114,0.13525114155251142,-0.019287964435682734,0.5141592920353982,0.14101328903654484,-0.0001439415416627959,-0.6756786238136847,-0.7211530815716938,3874.0,3716.0,-2.5257662851180136,"{""model_dir"": ""models/xgboost/ohlc_raw/eth"", ""tree_device"": ""cpu""}"
XRP,XGBoost,ML,ohlc,extended,ohlc_extended,long_short,no_cost,True,feasible,0.0031101537460926304,0.547078579926928,0.05781737313142521,0.00011835614405663022,1803,0.10374429223744293,0.009539839230700366,0.5138789411641822,0.1777484898160198,0.0001294428372645306,0.3594263967539204,-0.4182629235283797,4329.0,4066.0,0.7234815930058723,"{""model_dir"": ""models/xgboost/ohlc_extended/xrp"", ""tree_device"": ""cpu""}"
XRP,XGBoost,ML,ohlc,extended,ohlc_extended,long_short,with_cost,True,feasible,-0.01799637123856797,0.547078579926928,0.05781737313142521,-0.00017464561650675002,1803,0.10374429223744293,-0.011116165361970003,0.5138789411641822,0.1777484898160198,-9.342629465259494e-05,-0.7013244572365726,-0.7092117422315488,4329.0,4066.0,-1.4967036526112085,"{""model_dir"": ""models/xgboost/ohlc_extended/xrp"", ""tree_device"": ""cpu""}"
SOL,LightGBM,ML,ohlc,extended,ohlc_extended,short,no_cost,True,feasible,0.16780205084831154,0.5727848101265823,0.03393962122632665,0.0015808851979116638,520,0.028858447488584474,-0.022427065636669442,0.5124434389140271,0.0847997004867091,-0.00021247650367666105,-0.21277174222730377,-0.2741161033605275,1194.0,1194.0,-0.5266241650967195,"{""model_dir"": ""models/lightgbm/ohlc_extended/sol"", ""tree_device"": ""cpu""}"
SOL,LightGBM,ML,ohlc,extended,ohlc_extended,short,with_cost,True,feasible,0.1294988387748137,0.5727848101265823,0.03393962122632665,0.0012929105143673599,520,0.028858447488584474,-0.03805582309028875,0.5124434389140271,0.0847997004867091,-0.00044884528195720397,-0.48177399288900036,-0.49525263334569647,1194.0,1194.0,-1.6954976210027408,"{""model_dir"": ""models/lightgbm/ohlc_extended/sol"", ""tree_device"": ""cpu""}"
BTC,XGBoost,ML,ohlc,raw,ohlc_raw,long,no_cost,True,feasible,0.0447917547587878,0.5269804822043628,0.08219914040114613,0.00021669749236262158,1298,0.07954337899543379,0.00790764860791657,0.5120606478290833,0.13365713257780176,8.303989035025342e-05,0.08452399005438083,-0.21649992896624204,1740.0,1740.0,0.3841196442210121,"{""model_dir"": ""models/xgboost/ohlc_raw/btc"", ""tree_device"": ""cpu""}"
BTC,XGBoost,ML,ohlc,raw,ohlc_raw,long,with_cost,True,feasible,-0.011052319322945002,0.5269804822043628,0.08219914040114613,-4.4094700519123505e-05,1298,0.07954337899543379,-0.01872614187097326,0.5120606478290833,0.13365713257780176,-0.00012681538187579743,-0.41018606166888383,-0.4926296876913957,1740.0,1740.0,-1.5560572665471049,"{""model_dir"": ""models/xgboost/ohlc_raw/btc"", ""tree_device"": ""cpu""}"
XRP,LightGBM,ML,ohlc,raw,ohlc_raw,long,no_cost,True,feasible,-0.02527637219691698,0.5436681222707423,0.045371720116618074,-0.0001834470449293323,722,0.04182648401826484,0.11163160357705383,0.512,0.011611030478955007,0.0008365251967069926,0.10624201181839843,-0.03758708111805986,220.0,220.0,1.0963972008920602,"{""model_dir"": ""models/lightgbm/ohlc_raw/xrp"", ""tree_device"": ""cpu""}"
XRP,LightGBM,ML,ohlc,raw,ohlc_raw,long,with_cost,True,feasible,-0.05378776782470534,0.5436681222707423,0.045371720116618074,-0.00045932040737474726,722,0.04182648401826484,0.06767658036311283,0.512,0.011611030478955007,0.0005285251967069923,0.024267907956017076,-0.05834750466408911,220.0,220.0,0.28948473022119925,"{""model_dir"": ""models/lightgbm/ohlc_raw/xrp"", ""tree_device"": ""cpu""}"
XRP,GRU,ML,ohlc,extended,ohlc_extended,short,no_cost,True,feasible,-0.04613945964711985,0.5924657534246576,0.03286474164133739,-0.0007376749340834856,368,0.026722796742015192,-0.03700733014181217,0.5119145439605588,0.11567025621982918,-0.0005166454280686066,-0.506840544679236,-0.6106845511551833,1000.0,1000.0,-1.4330411943274561,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_extended/xrp""}"
XRP,GRU,ML,ohlc,extended,ohlc_extended,short,with_cost,True,feasible,-0.055765599724566677,0.5924657534246576,0.03286474164133739,-0.0009582228792889651,368,0.026722796742015192,-0.04278548236136227,0.5119145439605588,0.11567025621982918,-0.0006604416482822468,-0.6525397656060734,-0.709219981633082,1000.0,1000.0,-2.2288098420532543,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_extended/xrp""}"
BTC,LightGBM,ML,ohlc,raw,ohlc_raw,long_short,no_cost,True,feasible,0.07452637761038168,0.5489015158886144,0.05061194068917478,0.0002879112984154854,1407,0.09452054794520548,0.010482260951472852,0.5113117549525763,0.0815869758746981,5.8270361733267224e-05,0.08678302391804094,-0.21330768932777844,2714.0,2664.0,0.4656477429758981,"{""model_dir"": ""models/lightgbm/ohlc_raw/btc"", ""tree_device"": ""cpu""}"
